#authid,"status",sext,sneu,sagr,scon,sopn,cext,cneu,cagr,ccon,copn
acfd53e1393633ae24f8c946d79a17d4,"is sleepy loves *propname*'s new log *propname*'s modeled log *propname*'s new make and is so pumped for new moon did she mention she has the new d and loves it",4.45,2.5,3.05,3.65,3.9,y,n,n,y,y
acfd53e1393633ae24f8c946d79a17d4,"used to like ebook more but it just is not the same...maybe it is time to change things up",4.45,2.5,3.05,3.65,3.9,y,n,n,y,y
acfd53e1393633ae24f8c946d79a17d4,"is fulfilled in life is sooooo excited for everything :)",4.45,2.5,3.05,3.65,3.9,y,n,n,y,y
acfd53e1393633ae24f8c946d79a17d4,"is sleepy is soot happy and content is so lucky to have the many wonderful people she has in her life and is really happy to have the opportunity to have work in such a crazy economy :)",4.45,2.5,3.05,3.65,3.9,y,n,n,y,y
acfd53e1393633ae24f8c946d79a17d4,"has a bump on her head she has no idea where it came from loves the cold weather feels like a weight has been lifted from her and is confident in her choice here on out",4.45,2.5,3.05,3.65,3.9,y,n,n,y,y
12006962a8659cc890a5a66913494704,"the first day of institute",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"loves phoenix",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"its not the end of the weeks but its the last day its thursday so ism non get my drink on",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"happy th of july thanks t for writing a super cool declaration of independence",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"lesson planting",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"last day of institute",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"studying is for babies",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"first day done pipe",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"is teaching first grade",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"is soaking up that phoenix sun",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"is putting my life together",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"ooh the mysterious 10 at 10 approaches",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"is celebrating the birth of *propname*!",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"making banana pancake",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"hay friday",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"happy birthday *propname*)",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"where are my keys",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"going home frrrriiiday! woot who",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"9 days in my two favorite states starts tomorrow",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"out and about",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"viva las vegas:)",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"missing chapel hill",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"is back in phoenix",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"i found one of my students in the janitor's closet this morning",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"hay halloween!",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"oooh tarheels:)",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"love actually makes me want christmas",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"flagstaff for the weekend",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"grand canyon here i come",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"once again watching glee instead of doing my homework",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"un basketball>tfa fashion show go heels",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"is in charlotte with my favorites",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"wedding and what not",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"oooh threes",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"first 5 down 175 more to go",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"looks like i am going to be just as productive in 2010 as i was in 2009",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"gone to charlotte for new years",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"go heels",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"just another lovely sun filled day in phoenix",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"canst wait to see alias joy goeth tonight",3,2.75,4,3.25,4.33,n,n,y,n,y
12006962a8659cc890a5a66913494704,"why canst i be at top o right now go saints",3,2.75,4,3.25,4.33,n,n,y,n,y
d8b283c6d460cdc5cb95d65e1c0a71d4,"just got back from having a great time in olney :-)",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"away to work hope it ant to hot x",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"down in aberdeen da on seeing my oldest then ireland on monday yeah!!!!!!!",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"had a great night out at blue festival hopefully i wont leave it a year again for my next night out",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"been for a nice long walk feeling good",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"just home a night shift am away to bed have a good day x",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"off to work hope you all have a good day and if its not then turn it around loves xxx",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"away to work still din feel right but never mind",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"hope you all have a wicked weekend loves x",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"hope your all having a great weekend xx",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"bloody mac do my head in!!!!",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"is no feeling to good had to come home a work :-(",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"i can get to sleep!!!!",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"happy christmas to you all loves and hug sent your way xx",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"got a job interview the mon and didn find out about it till the day oh well less time to stress about it :-)",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"everywhere and mess",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"i didn get the job!!!!  nerves got the better of me am doing the job i applied for and still got that so all good  will just have to learn from this how to be better at interviews still love my job :-)",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"hope you all have a great weekend x",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"is getting trampled by acts",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"wish this wind would iss off am sure my house is shaking",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"ladies your red black,pink, blue white butterflied, cheetah printed and due bar colors made the news tonight ebook doesn know who started it going but the *propname* foundation says it was a great way to raise awareness for breast cancer way to go post this on your wall - if you participated in the bar colour game yipeeedooooda",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"than for all the birthday wishes been working all day but all good xx",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"9 inches :-)",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"its sooooo cold out there!!!!!",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"black",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"hope you are all having a great weekend am working but all good :-)",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"what have they done to fb?????",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"still feel like suite",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
d8b283c6d460cdc5cb95d65e1c0a71d4,"hope ay all have a great weekend xxx",2.65,2.75,4.65,3.1,3.7,n,n,y,n,n
2a7471dcf8d1e9b91c89eb91fc2a140d,"plan to give away money!!!!",3.25,3.25,3.75,4.25,3.5,n,y,y,y,n
2a7471dcf8d1e9b91c89eb91fc2a140d,"its that time of the year again!!!!!",3.25,3.25,3.75,4.25,3.5,n,y,y,y,n
2a7471dcf8d1e9b91c89eb91fc2a140d,"stunned!!!!!!!",3.25,3.25,3.75,4.25,3.5,n,y,y,y,n
2a7471dcf8d1e9b91c89eb91fc2a140d,"isssllliiipp ho gay ji!!!!",3.25,3.25,3.75,4.25,3.5,n,y,y,y,n
2a7471dcf8d1e9b91c89eb91fc2a140d,"where is the light that i seek",3.25,3.25,3.75,4.25,3.5,n,y,y,y,n
2a7471dcf8d1e9b91c89eb91fc2a140d,"to do or not to do...............",3.25,3.25,3.75,4.25,3.5,n,y,y,y,n
2a7471dcf8d1e9b91c89eb91fc2a140d,"invisible",3.25,3.25,3.75,4.25,3.5,n,y,y,y,n
2a7471dcf8d1e9b91c89eb91fc2a140d,"needs a vacation!!!!!!!!!!!!",3.25,3.25,3.75,4.25,3.5,n,y,y,y,n
2a7471dcf8d1e9b91c89eb91fc2a140d,"fullllll took  bindassssssssssssssssssssssssssssss!!!!!!!!!!!!!!!!!",3.25,3.25,3.75,4.25,3.5,n,y,y,y,n
2a7471dcf8d1e9b91c89eb91fc2a140d,"just does it",3.25,3.25,3.75,4.25,3.5,n,y,y,y,n
2a7471dcf8d1e9b91c89eb91fc2a140d,"why do pp bitch all the time!!!!!!!",3.25,3.25,3.75,4.25,3.5,n,y,y,y,n
eb7f8081aa0bd4004f513d3299db9063,"is so excited to start a summer book club",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"canst wait for transformer in mix tonight ?",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"is pole dancing on saturday morning...lol :)",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"reviewing stuff like i do ?",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"is going to need a lot more upper body strength if i ever want to be a pole dancer",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"is so excited for fireworks i love watching fireworks",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"going out to dinner :)",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"actually excited to go workout!",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"cannot wait to pet a dolphin are they as slim as they look",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"got super at this weekend...i went from calomel to mocha...",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"is in a tropical mood...i need a fruit umbrella drink",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"is relaxing in the bahamas :) ?",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"organizing things and getting excited about the bahamas! ?",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"detain stuff done :-)",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"doing needy stuff in my room...reading gentry magazine organizing//cleaning things...tgisaturday ?",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"canst wait for the true blood premier ? ism so into varies right now",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"has bahamas on my mind...11 days",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"getting organized for the weeks",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"is craving a blue cheese burgher and sweet potato fires",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"loved transformer so cool",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"thought district 9 was way cool funny people sucked",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"finally saw star trees awesome. space is so crazy",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"got my surgery fires and a birthday cake milkshake. so happy :)",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"traffic makes me so angry...but i dont know who to be angry at rrrr so frustrating!!",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"has a test tomorrow",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"one of my students has a pink gaping calculator, and i am a little jealous...6 years ago they did not come in pink :(",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"petted some dolphin today",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"studying",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"snoring is my work for this weeks",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"drinking a v8...the taste is growing on me i no longer feel like ism drinking soup",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"is stressed out",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"had the caries vivid dream that i was pregnant so weird dream interpretation says this is a good symbol",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"umm...wtf is wrong with *propname*?? i ? *propname*",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"woke up at 2:30pm today...guess i needed some sleep :)",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"had the best day ever :) ism so happy ?",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"decided ism going to start reading the sophie stackhouse books i need a new rapier story to distract me from the caries of my real life",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"looking for someone who knows latin lives in the pal lot area and wants to teach a small latin ii class (2 hours in the army 3 times a weeks for $27// hours",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"cardio//weights work followed by go class feeling motivate today getting stuff done",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"hello fall weather i love this...i'm so happy",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"super excited for ? dinner tonight w *propname*? manure today ? pole dance work class tomorrow ? halloween!!",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"i love the build-a-bear workshop i know its technically for little kids...but i had so much fun trying outfits on my bunny!!",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"just booked a flight to la this weekend and paid a hopping $13.20 roundtrip, thanks to an voucher from my mimi thanks morel :-)",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"last night i dreamt that i was a real housewife of at and neve was trying to start some drama with me i was ready to fight her then i woke up",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"probably the busts i have ever been in my life",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"excited for the love of *propname*...now i have a new trash reality show to enjoy on monday nights why do i find these shows so entertaining",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"dr grade classroom on day b halloween = craziness.",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"studying in the morning teaching after noon then class till 10pm...i feel like my day is backwards",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"happy halloween everyone :-)",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"i like *propname*'s designs a lot but sheds such a bitch i kind of dont want her to win project runway! i vote for althea...she's adorable",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"you know your in love when you canst fall asleep because reality is finally better than your dreams *propname*",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"spending the next few hours reading about language arts framework consonant graph and towel diphthongs...yay...psych!! :(",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"a little red that *propname* own but her collection really was gorgeous",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"is thankful for everyone and everything my life is beautiful and i am such a lucky girl ? & ?...happy thanksgiving love you all",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"at potential , starting the weekend off right with a dance workout!",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"is addicted to *propname* biographies...don't ask me about her unless you have like 30 minutes to listen to me are about how much i love her...i am so obsessed with her life story such an interesting person",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"was disappointed that *propname* was not in the victoria secret fashion show...girl is my favorite :(",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"language arts center @ oak knoll lunch with mimi my time then ism watching all the shows i dry this weeks hay friday :-)",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"just started reading blonde by *propname* a fiction biography of *propname*). its one of those books that all day you are just dying for the opportunity to read a little more...oh how i love books",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"can officially play the eagles please come home for christmas without feeling off-season. i love that song happy holidays everyone :-)",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"i ? sunday",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"so excited for new cleveland show family guy and american dad tonight",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"brand-new whiteboard makers make me happy...so ink",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"i like my horoscope today its the time to play why play halfway go ahead have the fun your after all of it",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"so excited for pole class tonight making a pole plaits just for fun newest addition criminal - *propname*",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"i canst wait until my custom-designed lip mon accord with the pink butterflies on it gets here friends prepare to be filmed...i'll be going crazy with this thing",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"vara is my new favorite movie of all time so awesome! ? neytiri...seriously the prettiest alien ever",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"finished still life with woodpecker. weird book",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"i ? to christmas shop i just wrapped all my presents and put them under the tree...can't wait for my family to open them",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"merry christmas eve being a good girl today going to the my and then church ?",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"@ dance class ?",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"canst wait to see the princess and the frog tonight with *propname*!!",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"*propname* and *propname* are my two middle names everyone calm down now",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"canst wait for class tomorrow i ? the st day of school :)",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"had cake & ice cream for breakfast",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"m.i.a. until i finish my projects tests and set this saturday work work work",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"thanks friends i had a really special birthday :)",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"misses the beach already",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"loved the princess and the frog...i almost cried finally at age 24 i get to see a dined princess on the big screen and it was so special to me...i just ? this movie *propname* you are the perfect date xoxoxox",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"excited...my show is on in 30. wh reunion part 1!! ?",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"do not ever book your trips through travelocity...they tried to charge me three times for the same booking grrrrrrrr",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"just finished the set didn think it was that hard which either means i bomber it or i nail it we shall see...now i am pain :-)",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"i ? my lip video am so much",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"just booked gas so excited",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"is really really sore from dance yesterday i canst wait for my muscles to get stronger so i can do more crazy stuff",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"made my st movie my ave clips of me dancing to aerosmith crazy...haha :)",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"i have a love//hate relationship with the stairmaster",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"new favorite cocktail = champagne & chambord...delicious!",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"monday army yoga...*sigh* my life is so hard ",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"got a new shampoo//conditioner and ism excited to shower so i can try it",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"is thinking of doing both stairmaster//booty exercises and tricked out pole class tonight work obsessed",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"does anyone have a stud finder and a drill i can borrow",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"is excited for *propname*'s birthday dont forget your one dollar bills girls aah :)",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"leopard ?",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"passed all 3 protests of the set in one go and i never even did a practice test i am awesome.",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"this is the last sunday i have to work yes weekend getaways here i come...i'm thinking law",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"rearranged all the furniture in my room today to make way for the pole i love rearranging furniture it makes me feel so accomplished",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"had a super fun sleeper with *propname* and *propname* last night next time well do pole vis and photoshoot!",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"happy i was able to squeeze in a 30 minute pole work before tutoring and class today...i'm proud of myself detain stuff done",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"is all tricked out...dang that pole class was hard all the more reason to go back next weeks",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"ok i think i worked out too much today...everything hurts...but i had fun :)",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"watching the puppy bowl...i want them all",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"finally got a chance to watch the bachelor episode 3...omg that *propname* girl was psycho!!",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
eb7f8081aa0bd4004f513d3299db9063,"excited for the winter olympics!",2.71,3.57,3.14,3.64,3.57,n,y,n,y,n
